text,meta_chunk_type,meta_residence,meta_year,meta_contexte,meta_groupe,meta_code_h,meta_ligne,meta_row_index,meta_years,meta_trend_metadata
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Mobilier - CB et Loc Financière
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 0 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 5.1.6.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,5.1.6.,Mobilier - CB et Loc Financière,125,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,125,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '5.1.6.', 'ligne': 'Mobilier - CB et Loc Financière', 'row_index': 125}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.2.
Ligne analytique: LOYERS REVERSES PROPRIETAIRES
Valeur annuelle: 838387 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: LOYERS REVERSES PROPRIETAIRES
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 838387 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 5.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.2.
Ligne analytique: LOYERS REVERSES PROPRIETAIRES
Valeur annuelle: 857241 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: LOYERS REVERSES PROPRIETAIRES
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 857241 €
Valeur 2022: 838387 €
Variation: 2.25% vs 2022
Code Hiérarchique: 5.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.2.
Ligne analytique: LOYERS REVERSES PROPRIETAIRES
Valeur annuelle: 882289 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: LOYERS REVERSES PROPRIETAIRES
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 882289 €
Valeur 2023: 857241 €
Variation: 2.92% vs 2023
Code Hiérarchique: 5.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 5.2.
Ligne analytique: LOYERS REVERSES PROPRIETAIRES
Valeur annuelle: 905812 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: LOYERS REVERSES PROPRIETAIRES
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 905812 €
Valeur 2024: 882289 €
Variation: 2.67% vs 2024
Code Hiérarchique: 5.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 5.2.
Ligne analytique: LOYERS REVERSES PROPRIETAIRES
Valeur annuelle: 916686 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: LOYERS REVERSES PROPRIETAIRES
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 916686 €
Valeur 2025: 905812 €
Variation: 1.20% vs 2025
Code Hiérarchique: 5.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: LOYERS REVERSES PROPRIETAIRES
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 882289 €, 2025: 905812 €, 2026: 916686 €
Variation globale: 3.90% (2024→2026)
Code Hiérarchique: 5.2.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,5.2.,LOYERS REVERSES PROPRIETAIRES,126,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 3.9%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,126,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '5.2.', 'ligne': 'LOYERS REVERSES PROPRIETAIRES', 'row_index': 126}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.2.1.
Ligne analytique: Loyers reversés aux propriétaires
Valeur annuelle: 838387 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Loyers reversés aux propriétaires
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 838387 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 5.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.2.1.
Ligne analytique: Loyers reversés aux propriétaires
Valeur annuelle: 857241 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Loyers reversés aux propriétaires
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 857241 €
Valeur 2022: 838387 €
Variation: 2.25% vs 2022
Code Hiérarchique: 5.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.2.1.
Ligne analytique: Loyers reversés aux propriétaires
Valeur annuelle: 882289 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Loyers reversés aux propriétaires
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 882289 €
Valeur 2023: 857241 €
Variation: 2.92% vs 2023
Code Hiérarchique: 5.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 5.2.1.
Ligne analytique: Loyers reversés aux propriétaires
Valeur annuelle: 905812 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Loyers reversés aux propriétaires
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 905812 €
Valeur 2024: 882289 €
Variation: 2.67% vs 2024
Code Hiérarchique: 5.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 5.2.1.
Ligne analytique: Loyers reversés aux propriétaires
Valeur annuelle: 916686 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Loyers reversés aux propriétaires
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 916686 €
Valeur 2025: 905812 €
Variation: 1.20% vs 2025
Code Hiérarchique: 5.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,5.2.1.,Loyers reversés aux propriétaires,127,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Loyers reversés aux propriétaires
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 882289 €, 2025: 905812 €, 2026: 916686 €
Variation globale: 3.90% (2024→2026)
Code Hiérarchique: 5.2.1.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,5.2.1.,Loyers reversés aux propriétaires,127,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 3.9%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,127,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '5.2.1.', 'ligne': 'Loyers reversés aux propriétaires', 'row_index': 127}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.
Ligne analytique: GROS TRAVAUX
Valeur annuelle: 26540 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: GROS TRAVAUX
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 26540 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 5.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.
Ligne analytique: GROS TRAVAUX
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: GROS TRAVAUX
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 0 €
Valeur 2022: 26540 €
Variation: -100.00% vs 2022
Code Hiérarchique: 5.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.
Ligne analytique: GROS TRAVAUX
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: GROS TRAVAUX
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 0 €
Variation: N/A
Code Hiérarchique: 5.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 5.3.
Ligne analytique: GROS TRAVAUX
Valeur annuelle: 3771 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: GROS TRAVAUX
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 3771 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 5.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 5.3.
Ligne analytique: GROS TRAVAUX
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: GROS TRAVAUX
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 0 €
Valeur 2025: 3771 €
Variation: -100.00% vs 2025
Code Hiérarchique: 5.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,5.3.,GROS TRAVAUX,128,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: GROS TRAVAUX
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 3771 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 5.3.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,5.3.,GROS TRAVAUX,128,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,128,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '5.3.', 'ligne': 'GROS TRAVAUX', 'row_index': 128}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.1.
Ligne analytique: Gros travaux Parties Privatives
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Privatives
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 0 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 5.3.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.1.
Ligne analytique: Gros travaux Parties Privatives
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Privatives
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 0 €
Valeur 2022: 0 €
Variation: N/A
Code Hiérarchique: 5.3.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.1.
Ligne analytique: Gros travaux Parties Privatives
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Privatives
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 0 €
Variation: N/A
Code Hiérarchique: 5.3.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 5.3.1.
Ligne analytique: Gros travaux Parties Privatives
Valeur annuelle: 3771 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Privatives
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 3771 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 5.3.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 5.3.1.
Ligne analytique: Gros travaux Parties Privatives
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Privatives
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 0 €
Valeur 2025: 3771 €
Variation: -100.00% vs 2025
Code Hiérarchique: 5.3.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,5.3.1.,Gros travaux Parties Privatives,129,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Gros travaux Parties Privatives
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 3771 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 5.3.1.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,5.3.1.,Gros travaux Parties Privatives,129,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,129,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '5.3.1.', 'ligne': 'Gros travaux Parties Privatives', 'row_index': 129}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.2.
Ligne analytique: Gros travaux Parties Communes
Valeur annuelle: 26540 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Communes
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 26540 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 5.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.2.
Ligne analytique: Gros travaux Parties Communes
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Communes
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 0 €
Valeur 2022: 26540 €
Variation: -100.00% vs 2022
Code Hiérarchique: 5.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.3.2.
Ligne analytique: Gros travaux Parties Communes
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Communes
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 0 €
Valeur 2023: 0 €
Variation: N/A
Code Hiérarchique: 5.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 5.3.2.
Ligne analytique: Gros travaux Parties Communes
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Communes
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 0 €
Valeur 2024: 0 €
Variation: N/A
Code Hiérarchique: 5.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 5.3.2.
Ligne analytique: Gros travaux Parties Communes
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Gros travaux Parties Communes
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 0 €
Valeur 2025: 0 €
Variation: N/A
Code Hiérarchique: 5.3.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,5.3.2.,Gros travaux Parties Communes,130,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Gros travaux Parties Communes
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 0 €, 2025: 0 €, 2026: 0 €
Variation globale: N/A
Code Hiérarchique: 5.3.2.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,5.3.2.,Gros travaux Parties Communes,130,"[2024, 2025, 2026]",
"Variation détectée: N/A
Recommandations:
- Données insuffisantes pour recommandations automatiques.
",RECOMMENDATION,Noisy,,,,,,130,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '5.3.2.', 'ligne': 'Gros travaux Parties Communes', 'row_index': 130}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.4.
Ligne analytique: INCIDENCE T.V.A
Valeur annuelle: 116325 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: INCIDENCE T.V.A
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 116325 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.4.
Ligne analytique: INCIDENCE T.V.A
Valeur annuelle: 134424 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: INCIDENCE T.V.A
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 134424 €
Valeur 2022: 116325 €
Variation: 15.56% vs 2022
Code Hiérarchique: 5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.4.
Ligne analytique: INCIDENCE T.V.A
Valeur annuelle: 160708 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: INCIDENCE T.V.A
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 160708 €
Valeur 2023: 134424 €
Variation: 19.55% vs 2023
Code Hiérarchique: 5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 5.4.
Ligne analytique: INCIDENCE T.V.A
Valeur annuelle: 169684 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: INCIDENCE T.V.A
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 169684 €
Valeur 2024: 160708 €
Variation: 5.59% vs 2024
Code Hiérarchique: 5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 5.4.
Ligne analytique: INCIDENCE T.V.A
Valeur annuelle: 163538 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: INCIDENCE T.V.A
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 163538 €
Valeur 2025: 169684 €
Variation: -3.62% vs 2025
Code Hiérarchique: 5.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,5.4.,INCIDENCE T.V.A,131,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: INCIDENCE T.V.A
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 160708 €, 2025: 169684 €, 2026: 163538 €
Variation globale: 1.76% (2024→2026)
Code Hiérarchique: 5.4.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,5.4.,INCIDENCE T.V.A,131,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 1.8%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,131,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '5.4.', 'ligne': 'INCIDENCE T.V.A', 'row_index': 131}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 5.4.1.
Ligne analytique: Incidence TVA (cc + prorata de gestion)
Valeur annuelle: 97120 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,5.4.1.,Incidence TVA (cc + prorata de gestion),132,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Incidence TVA (cc + prorata de gestion)
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 97120 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 5.4.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,5.4.1.,Incidence TVA (cc + prorata de gestion),132,,
