,Residence,Colonnes,Annee,Mois,Nature de l'écriture,Contexte,Code_H,Ligne_Analytique,Groupe,Montant
5593,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.6.4.,Récupération sur les locataires,Charge,-773
5594,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.7.,REMISE EN ETAT PARTIES COMMUNES,Charge,1419
5595,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.7.1.,Réparation Partie Commune (Syndic + Résidence),Charge,1419
5596,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.7.1.3.,Réparation Partie Commune,Charge,1419
5597,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.7.1.3.8.,Réparation - Réparation diverse,Charge,739
5598,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.8.,LINGE ET BLANCHISSAGE,Charge,533
5599,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.8.1.,Location de linge + nettoyage de linge,Charge,533
5600,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.9.,FOURNITURES D'EXPLOITATION,Charge,0
5601,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,Charge,0
5602,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,2.9.5.4.,Achat - charges diverses d'exploitation,Charge,0
5603,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,3.,MARGE 1,Marge,138649
5604,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.,Total 1,Charge,81974
5605,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.1.,AMORTISSEMENT et CREDIT BAIL,Charge,1842
5606,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.1.3.,Amortissement Mobilier Travaux,Charge,1448
5607,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.1.3.1.,Mat. Para Hôtelier - Amortissement,Charge,27
5608,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.1.3.3.,Mobilier - Amortissement,Charge,1421
5609,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.1.4.,Agencement - Amortissement 80200003,Charge,394
5610,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.2.,LOYERS REVERSES PROPRIETAIRES,Charge,64329
5611,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.2.1.,Loyers reversés aux propriétaires,Charge,64329
5612,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.4.,INCIDENCE T.V.A,Charge,14493
5613,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.4.1.,Incidence TVA (cc + prorata de gestion),Charge,14493
5614,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,5.5.,CET (ex Taxe Pro),Charge,1309
5615,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,6.,MARGE 2,Marge,56676
5616,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,8.,Total 2,Charge,27636
5617,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,8.1.,PRESTATIONS INTERNES (Y/C Honoraires syndic),Charge,26509
5618,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,8.2.,FRAIS DES SOCIETES,Charge,1126
5619,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,8.2.1.,Frais des sociétés RSG,Charge,722
5620,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,8.2.7.,Incidence congés payés,Charge,404
5621,11000099 - Noisy,Réel 2023,2023.0,9.0,Mensuelle,R,9.,MARGE 3,Marge,29040
5622,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.,RECETTES,Chiffre d'affaire,201735
5623,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.1.,Loyers logements et parkings HT,Chiffre d'affaire,167205
5624,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.1.1.,CA Locatif Estudines,Chiffre d'affaire,166715
5625,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.1.4.,CA Locatif Parkings,Chiffre d'affaire,491
5626,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.2.,RECETTES ANNEXES,Chiffre d'affaire,34529
5627,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.2.12.,Charges de copro récupérables,Chiffre d'affaire,30674
5628,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.2.2.,CA Frais locatif,Chiffre d'affaire,2307
5629,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.2.5.,CA Laverie-Ménage,Chiffre d'affaire,1468
5630,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.2.5.2.,Laverie,Chiffre d'affaire,1468
5631,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,1.2.8.,CA Divers,Chiffre d'affaire,80
5632,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,10,% DES RECETTES TOTALES,Chiffre d'affaire,166
5633,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,11.,Dotations aux amortissements (CAPEX),Chiffre d'affaire,3227
5634,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,12.,EBITDA,Marge,100905
5635,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,13.,CAPEX,Charge,-6042
5636,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,14.,FREE CASH FLOW,Marge,106947
5637,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.,CHARGES D'IMMEUBLE DIRECTES,Charge,74305
5638,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.1.,FRAIS DE PERSONNEL,Charge,11422
5639,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.1.1.,Salaires,Charge,3781
5640,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.1.2.,Charges sur salaires,Charge,1024
5641,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.1.3.,Prime,Charge,187
5642,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.1.6.,Personnel intérimaire,Charge,4695
5643,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.1.8.,Frais Yser - Encadrement et commercial,Charge,1734
5644,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.12.,"LOCATIONS, HONORAIRES, SACEM ET TV",Charge,1245
5645,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.12.3.,Honoraire contentieux Gestion,Charge,1245
5646,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.12.3.1.,Honoraire - juridiques et contentieux,Charge,1230
5647,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.12.3.2.,Honoraire - divers,Charge,15
5648,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.13.,DEPLACEMENT ET MISSION,Charge,134
5649,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.14.,PUBLICITE,Charge,21
5650,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.14.7.,Publicité Estudines,Charge,21
5651,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.15.,Publicité Internet,Charge,56
5652,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.16.,FOURNITURES ADMINISTRATIVES,Charge,361
5653,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.16.1.,"Fournitures (bureau, contrat, reprographie…)",Charge,333
5654,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.16.1.1.,Fournitures administratives,Charge,333
5655,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.16.3.,Frais bancaires (compte séparé),Charge,29
5656,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.16.3.2.,Frais financiers,Charge,29
5657,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.17.,TELEPHONIE - INTERNET - INFORMATIQUE,Charge,5916
5658,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.17.1.,Téléphone (C° et Abonnement),Charge,189
5659,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.17.2.,Internet (location de ligne),Charge,5727
5660,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.3.,ENERGIE,Charge,42726
5661,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.3.1.,EAU : (RSG-REA-YSER-LFP),Charge,40070
5662,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.3.2.,EDF : (RSG-REA-LFP),Charge,1087
5663,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.3.2.1.,EDF - Parties communes : Réel (50200000),Charge,773
5664,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.3.2.2.,EDF - Parties Privatives,Charge,313
5665,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.3.3.,Chauffage - Gaz,Charge,1569
5666,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.4.,CONTRATS DE MAINTENANCE,Charge,4101
5667,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.4.1.,Contrat de maintenance LFP,Charge,4012
5668,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.4.1.3.,Maintenance - ascenseurs,Charge,1143
5669,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.4.1.6.,Maintenance - espaces verts,Charge,1038
5670,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.4.1.9.,Maintenance - contrats divers,Charge,1831
5671,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.4.2.,Autres charges de copropriété,Charge,90
5672,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.4.2.4.,Autres charges - téléphone ascenseurs,Charge,90
5673,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.6.,REMISE EN ETAT PARTIES PRIVATIVES,Charge,2367
5674,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.6.1.,Réparations Parties Privatives,Charge,3748
5675,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.6.4.,Récupération sur les locataires,Charge,-1381
5676,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.7.,REMISE EN ETAT PARTIES COMMUNES,Charge,5956
5677,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.7.1.,Réparation Partie Commune (Syndic + Résidence),Charge,5956
5678,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.7.1.3.,Réparation Partie Commune,Charge,5956
5679,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,2.7.1.3.8.,Réparation - Réparation diverse,Charge,5956
5680,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,3.,MARGE 1,Marge,127430
5681,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.,Total 1,Charge,15700
5682,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.1.,AMORTISSEMENT et CREDIT BAIL,Charge,3227
5683,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.1.3.,Amortissement Mobilier Travaux,Charge,2445
5684,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.1.3.1.,Mat. Para Hôtelier - Amortissement,Charge,28
5685,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.1.3.3.,Mobilier - Amortissement,Charge,2417
5686,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.1.4.,Agencement - Amortissement 80200003,Charge,782
5687,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.4.,INCIDENCE T.V.A,Charge,10854
5688,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.4.1.,Incidence TVA (cc + prorata de gestion),Charge,10854
5689,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,5.5.,CET (ex Taxe Pro),Charge,1619
5690,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,6.,MARGE 2,Marge,111729
5691,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,8.,Total 2,Charge,14052
5692,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,8.1.,PRESTATIONS INTERNES (Y/C Honoraires syndic),Charge,6465
5693,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,8.2.,FRAIS DES SOCIETES,Charge,1251
5694,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,8.2.1.,Frais des sociétés RSG,Charge,722
5695,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,8.2.7.,Incidence congés payés,Charge,529
5696,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,8.3.,HONORAIRES SYNDIC,Charge,6336
5697,11000099 - Noisy,Réel 2023,2023.0,10.0,Mensuelle,R,9.,MARGE 3,Marge,97678
5698,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.,RECETTES,Chiffre d'affaire,170142
5699,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.1.,Loyers logements et parkings HT,Chiffre d'affaire,168116
5700,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.1.1.,CA Locatif Estudines,Chiffre d'affaire,167576
5701,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.1.4.,CA Locatif Parkings,Chiffre d'affaire,540
5702,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.2.,RECETTES ANNEXES,Chiffre d'affaire,2026
5703,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.2.2.,CA Frais locatif,Chiffre d'affaire,1755
5704,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.2.5.,CA Laverie-Ménage,Chiffre d'affaire,0
5705,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.2.5.2.,Laverie,Chiffre d'affaire,0
5706,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,1.2.8.,CA Divers,Chiffre d'affaire,271
5707,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,10,% DES RECETTES TOTALES,Chiffre d'affaire,18
5708,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,11.,Dotations aux amortissements (CAPEX),Chiffre d'affaire,2342
5709,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,12.,EBITDA,Marge,-55536
5710,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,14.,FREE CASH FLOW,Marge,-55536
5711,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.,CHARGES D'IMMEUBLE DIRECTES,Charge,41732
5712,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.1.,FRAIS DE PERSONNEL,Charge,12275
5713,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.1.1.,Salaires,Charge,4122
5714,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.1.12.,Nettoyage Parties Privatives,Charge,304
5715,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.1.2.,Charges sur salaires,Charge,2935
5716,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.1.3.,Prime,Charge,187
5717,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.1.6.,Personnel intérimaire,Charge,3114
5718,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.1.8.,Frais Yser - Encadrement et commercial,Charge,1613
5719,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.10.,ACHAT ALIMENTAIRE PDJ,Charge,0
5720,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.12.,"LOCATIONS, HONORAIRES, SACEM ET TV",Charge,2990
5721,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.12.3.,Honoraire contentieux Gestion,Charge,2990
5722,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.12.3.1.,Honoraire - juridiques et contentieux,Charge,2990
5723,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.13.,DEPLACEMENT ET MISSION,Charge,131
5724,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.14.,PUBLICITE,Charge,75
5725,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.14.7.,Publicité Estudines,Charge,75
5726,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.15.,Publicité Internet,Charge,74
5727,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.16.,FOURNITURES ADMINISTRATIVES,Charge,20
5728,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.16.1.,"Fournitures (bureau, contrat, reprographie…)",Charge,20
5729,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.16.1.3.,Reprographie,Charge,20
5730,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.16.2.,Frais postaux,Charge,0
5731,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.17.,TELEPHONIE - INTERNET - INFORMATIQUE,Charge,-198
5732,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.17.1.,Téléphone (C° et Abonnement),Charge,-198
5733,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.2.,IMPOTS et TAXES DIVERSES,Charge,1809
5734,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.2.2.,Taxe d'ordures ménagères,Charge,1809
5735,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.3.,ENERGIE,Charge,10330
5736,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.3.2.,EDF : (RSG-REA-LFP),Charge,7841
5737,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.3.2.1.,EDF - Parties communes : Réel (50200000),Charge,5074
5738,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.3.2.2.,EDF - Parties Privatives,Charge,2026
5739,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.3.2.3.,EDF - Ascenseurs,Charge,741
5740,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.3.3.,Chauffage - Gaz,Charge,2489
5741,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.,CONTRATS DE MAINTENANCE,Charge,11288
5742,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.1.,Contrat de maintenance LFP,Charge,1849
5743,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.1.5.,Maintenance - parkings,Charge,345
5744,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.1.7.,Maintenance - sécurité,Charge,964
5745,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.1.8.,Maintenance - VMC,Charge,540
5746,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.2.,Autres charges de copropriété,Charge,9439
5747,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.2.1.,Autres charges - 51000000,Charge,9350
5748,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.4.2.4.,Autres charges - téléphone ascenseurs,Charge,89
5749,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.6.,REMISE EN ETAT PARTIES PRIVATIVES,Charge,2938
5750,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.6.1.,Réparations Parties Privatives,Charge,3315
5751,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.6.2.,Electroménager (605),Charge,775
5752,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.6.4.,Récupération sur les locataires,Charge,-1152
5753,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.9.,FOURNITURES D'EXPLOITATION,Charge,0
5754,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.9.5.,Achat petit équip. et fourn. / charges diverses d'exploit,Charge,0
5755,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,2.9.5.4.,Achat - charges diverses d'exploitation,Charge,0
5756,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,3.,MARGE 1,Marge,128409
5757,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.,Total 1,Charge,167317
5758,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.1.,AMORTISSEMENT et CREDIT BAIL,Charge,2342
5759,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.1.3.,Amortissement Mobilier Travaux,Charge,1824
5760,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.1.3.1.,Mat. Para Hôtelier - Amortissement,Charge,27
5761,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.1.3.3.,Mobilier - Amortissement,Charge,1797
5762,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.1.4.,Agencement - Amortissement 80200003,Charge,518
5763,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.2.,LOYERS REVERSES PROPRIETAIRES,Charge,153404
5764,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.2.1.,Loyers reversés aux propriétaires,Charge,153404
5765,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.4.,INCIDENCE T.V.A,Charge,10267
5766,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.4.1.,Incidence TVA (cc + prorata de gestion),Charge,10267
5767,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,5.5.,CET (ex Taxe Pro),Charge,1304
5768,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,6.,MARGE 2,Marge,-38908
5769,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,8.,Total 2,Charge,18969
5770,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,8.1.,PRESTATIONS INTERNES (Y/C Honoraires syndic),Charge,17673
5771,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,8.2.,FRAIS DES SOCIETES,Charge,1296
5772,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,8.2.1.,Frais des sociétés RSG,Charge,722
5773,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,8.2.7.,Incidence congés payés,Charge,574
5774,11000099 - Noisy,Réel 2023,2023.0,11.0,Mensuelle,R,9.,MARGE 3,Marge,-57878
5775,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.,RECETTES,Chiffre d'affaire,2065453
5776,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.1.,Loyers logements et parkings HT,Chiffre d'affaire,1908910
5777,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.1.1.,CA Locatif Estudines,Chiffre d'affaire,1903970
5778,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.1.4.,CA Locatif Parkings,Chiffre d'affaire,4940
5779,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.2.,RECETTES ANNEXES,Chiffre d'affaire,182250
5780,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.2.12.,Charges de copro récupérables,Chiffre d'affaire,128270
5781,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.2.2.,CA Frais locatif,Chiffre d'affaire,31173
5782,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.2.5.,CA Laverie-Ménage,Chiffre d'affaire,16424
5783,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.2.5.2.,Laverie,Chiffre d'affaire,16319
5784,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.2.5.4.,Ménage supplémentaire,Chiffre d'affaire,105
5785,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.2.8.,CA Divers,Chiffre d'affaire,6383
5786,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.3.,Commission Agence TO,Chiffre d'affaire,-1914
5787,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.4.,IMPAYES,Chiffre d'affaire,-23793
5788,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.4.1.,Impayés locataires,Chiffre d'affaire,-17737
5789,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,1.4.2.,Impayés Apparthotels,Chiffre d'affaire,-6056
5790,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,10,% DES RECETTES TOTALES,Chiffre d'affaire,102
5791,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,11.,Dotations aux amortissements (CAPEX),Chiffre d'affaire,25150
5792,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,12.,EBITDA,Marge,275367
5793,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,13.,CAPEX,Charge,34342
5794,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,14.,FREE CASH FLOW,Marge,241025
5795,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.,CHARGES D'IMMEUBLE DIRECTES,Charge,613230
5796,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.,FRAIS DE PERSONNEL,Charge,163977
5797,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.1.,Salaires,Charge,37555
5798,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.10.,Prestataires sécurité gardiennage,Charge,2010
5799,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.10.1.,Prestataire sécurité gardiennage,Charge,2010
5800,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.11.,Nettoyage Parties Communes,Charge,2795
5801,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.12.,Nettoyage Parties Privatives,Charge,6746
5802,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.2.,Charges sur salaires,Charge,13047
5803,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.3.,Prime,Charge,6416
5804,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.6.,Personnel intérimaire,Charge,66642
5805,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.8.,Frais Yser - Encadrement et commercial,Charge,28444
5806,11000099 - Noisy,Réel 2023,2023.0,12.0,Annuelle,R,2.1.9.1.,Autres frais de personnel,Charge,620
